frame.time_delta,ip.proto,ip.len,tcp.srcport,tcp.dstport,tcp.flags.syn,icmp.type,icmp.seq,icmp.code
"0.000000191","6","40","1455","53745","False",,,
"0.000000194","6","40","1247","53745","False",,,
"0.000000187","6","40","9110","53745","False",,,
"0.000000165","6","40","783","53745","False",,,
"0.000000177","6","40","1717","53745","False",,,
"0.000000160","6","40","5087","53745","False",,,
"0.000036955","6","40","9102","53745","False",,,
"0.000000218","6","40","14238","53745","False",,,
"0.000000170","6","40","8085","53745","False",,,
"0.000000175","6","40","5903","53745","False",,,
"0.000000162","6","40","14000","53745","False",,,
"0.000000168","6","40","49","53745","False",,,
"0.000000180","6","40","3476","53745","False",,,
"0.000000177","6","40","4129","53745","False",,,
"0.000035565","6","40","1037","53745","False",,,
"0.000000205","6","40","21571","53745","False",,,
"0.000000175","6","40","10626","53745","False",,,
"0.000000178","6","40","15003","53745","False",,,
"0.000000172","6","40","9917","53745","False",,,
"0.000000160","6","40","26","53745","False",,,
"0.000000170","6","40","1183","53745","False",,,
"0.000000166","6","40","389","53745","False",,,
"0.000080399","6","40","3128","53745","False",,,
"0.000000344","6","40","5822","53745","False",,,
"0.000000170","6","40","3920","53745","False",,,
"0.000000167","6","40","2003","53745","False",,,
"1.001037966","6","44","53747","20005","True",,,
"0.000767927","6","40","20005","53747","False",,,
"0.000034217","6","44","53747","9010","True",,,
"0.000560366","6","44","53747","3971","True",,,
"0.000240897","6","44","53747","27353","True",,,
"0.000305751","6","40","9010","53747","False",,,
"0.000000610","6","40","3971","53747","False",,,
"0.000690782","6","40","27353","53747","False",,,
"0.000133250","6","44","53747","3031","True",,,
"0.000252336","6","44","53747","10566","True",,,
"0.000219342","6","44","53747","49158","True",,,
"0.000202047","6","44","53747","23502","True",,,
"0.000004810","6","40","3031","53747","False",,,
"0.000000272","6","40","10566","53747","False",,,
"0.000097150","6","44","53747","1074","True",,,
"0.000001344","6","40","49158","53747","False",,,
"0.000121816","6","44","53747","1028","True",,,
"0.000106762","6","40","23502","53747","False",,,
"0.000000215","6","40","1074","53747","False",,,
"0.000009112","6","44","53747","8007","True",,,
"0.000452566","6","40","1028","53747","False",,,
"0.000000646","6","40","8007","53747","False",,,
"0.000066022","6","44","53747","3077","True",,,
"0.000305178","6","40","3077","53747","False",,,
"0.000110089","6","44","53747","2608","True",,,
"0.000300377","6","44","53747","84","True",,,
"0.000111507","6","40","2608","53747","False",,,
"0.000092817","6","44","53747","1122","True",,,
"0.000227747","6","40","84","53747","False",,,
"0.000237260","6","40","1122","53747","False",,,
"0.000010084","6","44","53747","27000","True",,,
"0.000266390","6","40","27000","53747","False",,,
"0.000043338","6","44","53747","1688","True",,,
"0.000100265","6","44","53747","49400","True",,,
"0.000092128","6","40","1688","53747","False",,,
"0.000006720","6","44","53747","5101","True",,,
"0.000105735","6","44","53747","32781","True",,,
"0.000193669","6","40","49400","53747","False",,,
"0.000000237","6","40","5101","53747","False",,,
"0.000000104","6","40","32781","53747","False",,,
"0.000038848","6","44","53747","2525","True",,,
"0.000071273","6","44","53747","3871","True",,,
"0.000139003","6","44","53747","20000","True",,,
"0.000082092","6","40","2525","53747","False",,,
"0.000000357","6","40","3871","53747","False",,,
"0.000102209","6","44","53747","5718","True",,,
"0.000142255","6","44","53747","1038","True",,,
"0.000106941","6","44","53747","9101","True",,,
"0.000004672","6","40","20000","53747","False",,,
"0.000045331","6","44","53747","49167","True",,,
"0.000032930","6","40","5718","53747","False",,,
"0.000000198","6","40","1038","53747","False",,,
"0.000015810","6","44","53747","12265","True",,,
"0.000208135","6","40","9101","53747","False",,,
"0.000000493","6","40","49167","53747","False",,,
"0.000000110","6","40","12265","53747","False",,,
"0.000007122","6","44","53747","10215","True",,,
"0.000064280","6","44","53747","3390","True",,,
"0.000172274","6","44","53747","992","True",,,
"0.000164408","6","40","10215","53747","False",,,
"0.000000501","6","40","3390","53747","False",,,
"0.000000104","6","40","992","53747","False",,,
"0.000045575","6","44","53747","1782","True",,,
"0.000090264","6","44","53747","1060","True",,,
"0.000055240","6","44","53747","7106","True",,,
"0.000069893","6","44","53747","6510","True",,,
"0.000144079","6","44","53747","3323","True",,,
"0.000150104","6","44","53747","99","True",,,
"0.000004934","6","40","1782","53747","False",,,
"0.000000254","6","40","1060","53747","False",,,
"0.000000104","6","40","7106","53747","False",,,
"0.000000101","6","40","6510","53747","False",,,
"0.000000104","6","40","3323","53747","False",,,
"0.000054207","6","44","53747","5002","True",,,
"0.000079011","6","44","53747","3333","True",,,
"0.000149029","6","44","53747","1040","True",,,
"0.000041906","6","40","99","53747","False",,,
"0.000000237","6","40","5002","53747","False",,,
"0.000000102","6","40","3333","53747","False",,,
"0.000016635","6","44","53747","5555","True",,,
"0.000122261","6","44","53747","3370","True",,,
"0.000099141","6","40","1040","53747","False",,,
"0.000000371","6","40","5555","53747","False",,,
"0.000019744","6","44","53747","1300","True",,,
"0.000113716","6","44","53747","9876","True",,,
"0.000042251","6","40","3370","53747","False",,,
"0.000000417","6","40","1300","53747","False",,,
"0.000015060","6","44","53747","500","True",,,
"0.000047534","6","44","53747","617","True",,,
"0.000115948","6","44","53747","5666","True",,,
"0.000049886","6","40","9876","53747","False",,,
"0.000000359","6","40","500","53747","False",,,
"0.000058227","6","44","53747","4004","True",,,
"0.000002236","6","40","617","53747","False",,,
"0.000254302","6","40","5666","53747","False",,,
"0.000000398","6","40","4004","53747","False",,,
"0.000023904","6","44","53747","32782","True",,,
"0.000121326","6","44","53745","8192","True",,,
"0.000292542","6","40","32782","53747","False",,,
"0.000000269","6","40","8192","53745","False",,,
"0.000101056","6","44","53745","458","True",,,
"0.000129479","6","44","53745","563","True",,,
"0.000046506","6","44","53745","911","True",,,
"0.000049283","6","44","53745","1048","True",,,
"0.000047688","6","44","53745","1100","True",,,
"0.000051789","6","44","53745","1108","True",,,
"0.000053557","6","44","53745","8084","True",,,
"0.000183048","6","40","458","53745","False",,,
"0.000000645","6","40","563","53745","False",,,
"0.000000103","6","40","911","53745","False",,,
"0.000268633","6","40","1048","53745","False",,,
"0.000000267","6","40","1100","53745","False",,,
"0.000000103","6","40","1108","53745","False",,,
"0.000000102","6","40","8084","53745","False",,,
"0.000094364","6","44","53745","1045","True",,,
"0.000310864","6","44","53745","5877","True",,,
"0.000492151","6","44","53745","1218","True",,,
"0.000001383","6","40","1045","53745","False",,,
"0.000001237","6","40","5877","53745","False",,,
"0.000141605","6","44","53745","1217","True",,,
"0.000254047","6","44","53745","465","True",,,
"0.000101833","6","44","53745","50002","True",,,
"-0.000001552","6","40","1218","53745","False",,,
"0.000001139","6","40","1217","53745","False",,,
"0.000273764","6","44","53745","3689","True",,,
"0.000108317","6","44","53745","13782","True",,,
"0.000003391","6","40","465","53745","False",,,
"0.000000275","6","40","50002","53745","False",,,
"0.000075146","6","44","53745","705","True",,,
"0.000096226","6","44","53745","55056","True",,,
"0.000359793","6","40","3689","53745","False",,,
"0.000000415","6","40","13782","53745","False",,,
"0.000000111","6","40","705","53745","False",,,
"0.000000105","6","40","55056","53745","False",,,
"0.000394249","6","44","53745","7443","True",,,
"0.001021048","6","44","53745","32783","True",,,
"0.000181444","6","40","7443","53745","False",,,
"0.000131164","6","44","53745","1700","True",,,
"0.000167381","6","40","32783","53745","False",,,
"0.000000252","6","40","1700","53745","False",,,
"0.000013732","6","44","53745","3809","True",,,
"0.000189278","6","44","53745","5054","True",,,
"0.000225763","6","40","3809","53745","False",,,
"0.000000389","6","40","5054","53745","False",,,
"0.000006662","6","44","53745","5226","True",,,
"0.000273038","6","44","53745","8087","True",,,
"0.000191338","6","44","53745","9593","True",,,
"0.000070889","6","40","5226","53745","False",,,
"0.000015749","6","44","53745","1594","True",,,
"0.000294288","6","40","8087","53745","False",,,
"0.000000403","6","40","9593","53745","False",,,
"0.000000104","6","40","1594","53745","False",,,
"0.000043696","6","44","53745","10082","True",,,
"0.000157161","6","44","53745","3918","True",,,
"0.000206578","6","40","10082","53745","False",,,
"0.000016932","6","44","53745","625","True",,,
"0.000090144","6","44","53745","3784","True",,,
"0.000184382","6","40","3918","53745","False",,,
"0.000000242","6","40","625","53745","False",,,
"0.000000102","6","40","3784","53745","False",,,
"0.000021215","6","44","53745","1027","True",,,
"0.000427608","6","40","1027","53745","False",,,
"0.000237813","6","44","53745","5120","True",,,
"0.000248752","6","44","53745","163","True",,,
"0.000326784","6","44","53745","49154","True",,,
"0.000000790","6","40","5120","53745","False",,,
"0.000000665","6","40","163","53745","False",,,
"0.000425285","6","40","49154","53745","False",,,
"0.000549719","6","44","53745","8383","True",,,
"0.002614767","6","44","53745","1761","True",,,
"0.000581139","6","40","8383","53745","False",,,
"0.000000744","6","40","1761","53745","False",,,
"0.000025014","6","44","53745","57797","True",,,
"0.000017375","6","44","53745","1036","True",,,
"0.000254336","6","44","53745","7103","True",,,
"0.000021395","6","44","53745","1145","True",,,
"0.000161604","6","44","53745","4002","True",,,
"-0.000003629","6","40","57797","53745","False",,,
"0.000000447","6","40","1036","53745","False",,,
"0.000018595","6","44","53745","711","True",,,
"0.000080993","6","44","53745","1096","True",,,
"0.000014628","6","44","53745","9575","True",,,
"0.000138985","6","40","7103","53745","False",,,
"0.000081432","6","44","53745","2100","True",,,
"0.000019364","6","44","53745","512","True",,,
"0.000140173","6","40","1145","53745","False",,,
"0.000000215","6","40","4002","53745","False",,,
"0.000000104","6","40","711","53745","False",,,
"0.000028607","6","44","53745","1093","True",,,
"0.000032608","6","44","53745","616","True",,,
"0.000177724","6","40","1096","53745","False",,,
"0.000000447","6","40","9575","53745","False",,,
"0.000000112","6","40","2100","53745","False",,,
"0.000012242","6","44","53745","2809","True",,,
"0.000011708","6","44","53745","2811","True",,,
"0.000075636","6","44","53745","2105","True",,,
"0.000011270","6","44","53745","4848","True",,,
"0.000124593","6","44","53745","1755","True",,,
"0.000052943","6","44","53745","1082","True",,,
"0.000065749","6","44","53745","254","True",,,
"0.000016165","6","44","53745","35500","True",,,
"0.000063463","6","44","512","53745","True",,,
"0.000000647","6","40","1093","53745","False",,,
"0.000000104","6","40","616","53745","False",,,
"0.000000111","6","40","2809","53745","False",,,
"0.000052076","6","40","53745","512","False",,,
"0.000190004","6","40","2811","53745","False",,,
"0.000000369","6","40","2105","53745","False",,,
"0.000000126","6","40","4848","53745","False",,,
"0.000000102","6","40","1755","53745","False",,,
"0.000000103","6","40","1082","53745","False",,,
"0.004031276","6","40","254","53745","False",,,
"0.000001076","6","40","35500","53745","False",,,
"3.597364602",,,,,,,,
"0.000047589",,,,,,,,
"0.150005832",,,,,,,,
"0.000615666",,,,,,,,
"31.738419622","6","56","139","50724","False",,,
"0.000084408","6","52","50724","139","False",,,
"5.140712525",,,,,,,,
"0.000499726",,,,,,,,
"22.402896367","6","60","33282","22","True",,,
"0.010360332","6","60","22","33282","True",,,
"0.000852656","6","52","33282","22","False",,,
"0.006710589","6","84","33282","22","False",,,
"0.002039450","6","52","22","33282","False",,,
"0.034825308","6","90","22","33282","False",,,
"0.000146595","6","52","33282","22","False",,,
"0.009016000","6","836","22","33282","False",,,
"0.000100566","6","52","33282","22","False",,,
"0.020324790","6","1588","33282","22","False",,,
"0.003977593","6","52","33282","22","False",,,
"0.003100749","6","52","22","33282","False",,,
"0.000001975","6","52","22","33282","False",,,
"0.000000166","6","52","22","33282","False",,,
"0.000337275","6","52","33282","22","False",,,
"17.146409645","17","310",,,,,,
"0.001086307","17","328",,,,,,
